Gn,Mean-copy-number,mean,rank,percentile_rank
ZNF268,4.453,4.453,3813.0,19.48788715118062
COL10A1,6.821,6.821000000000001,5443.0,27.818665031176533
ADAT2,35.631,35.631,13499.0,68.99212920372074
BHLHA9,4.563,4.563,3902.5,19.94531329857917
DENND10,24.831,24.831,11423.5,58.384442400081774
ERC1,47.298,47.298,14788.0,75.5800879075948
MYH8,81.024,81.024,16414.0,83.89042216089135
NRCAM,35.147,35.147,13442.0,68.70080752325462
PIP5K1C,17.641,17.641,9612.0,49.12603495860166
PWWP2B,8.801,8.801,6515.5,33.300112439946844
PPP1R26,5.407,5.407,4520.0,23.10129817029541
LPAR6,3.538,3.538,3063.5,15.657262598384952
TMEM134,26.387,26.387,11742.5,60.01482162935705
GPATCH2L,2.598,2.598,2213.0,11.310436471430032
MED31,30.292,30.292,12570.0,64.24409690279056
F9,129.348,129.348,17402.0,88.93999795563732
KLRF2,42.333,42.333,14333.0,73.25462537054074
MAPK8IP1,5.272,5.272,4441.0,22.697536542982725
OR13C4,9.801,9.801,6989.0,35.720126750485534
SAE1,149.436,149.436,17647.0,90.19217009097414
CLCC1,32.549,32.549,13011.0,66.49800674639681
TFAP4,44.532,44.532000000000004,14562.0,74.42502299908004
TNFRSF14,69.13,69.13,16019.0,81.87161402432793
LIN54,13.557,13.557,8392.0,42.89072881529184
MTFR1L,31.177,31.176999999999996,12749.0,65.15894919758766
CS,300.357,300.357,18574.0,94.92998057855463
FAM83F,5.783,5.783,4758.5,24.32024941224573
GPAA1,23.447,23.447,11101.5,56.73873045078197
TMEM179,9.487,9.487,6846.0,34.98926709598283
USP28,19.241,19.241,10054.0,51.38505570888275
CLEC4M,26.069,26.069,11689.0,59.74138812225289
CMTR2,19.493,19.493,10125.0,51.74793008279669
C16orf97,0.003,0.003,68.5,0.350097107226822
EXOSC5,55.498,55.498,15361.0,78.5086374322805
KMT2D,12.74,12.74,8125.5,41.528672186445874
SOX30,3.116,3.116,2644.0,13.513237248287846
SMARCAL1,29.938,29.938,12473.0,63.748338955330674
DOCK3,3.1,3.1,2630.5,13.444240008177452
PSIP1,213.174,213.174,18147.0,92.7476234283962
PTGES3L,27.789,27.789,12019.5,61.43054277828887
C2orf48,15.015,15.015,8858.0,45.27241132576919
RNF2,40.031,40.031,14082.0,71.97178779515487
ADARB1,27.18,27.18,11901.0,60.824900337319846
ARAF,26.248,26.248,11718.0,59.88960441582337
FAM153B,2.389,2.389,2028.5,10.367474189921293
RPTN,5.809,5.809,4785.0,24.4556884391291
DHRS4,123.813,123.813,17324.0,88.54134723499949
TMEM222,33.031,33.031,13093.5,66.91965654707145
HOXA9,0.269,0.269,301.5,1.5409383624655013
RNLS,8.992,8.992,6606.0,33.762649494020245
CCNQ,5.483,5.483,4567.5,23.344066237350507
METTL21A,29.69,29.69,12432.0,63.53879178166206
SCGB3A1,23.24,23.24,11049.0,56.47040785035266
HECTD2,4.242,4.242,3636.5,18.58581212307063
APEH,154.76,154.76,17701.0,90.46815905141573
TMEM217,7.26,7.26,5688.0,29.070837166513343
KLF15,10.576,10.576,7267.5,37.14351425942962
ERICH4,15.788,15.788,9090.0,46.45814167433303
AGMO,16.217,16.217,9204.0,47.04078503526526
FBXL5,2.634,2.634,2245.0,11.473985485025045
S100A1,500.202,500.202,19002.0,97.11744863538792
ZNF317,6.579,6.579,5291.0,27.041807216600226
ZC3H14,31.608,31.608,12830.0,65.57293263825002
GOLGA6L9,0.921,0.921,738.5,3.7744045793723804
ABRAXAS2,44.378,44.378,14549.0,74.35858121230706
DDX52,42.471,42.471,14351.0,73.34662169068793
LBP,80.927,80.927,16409.0,83.86486762751713
NOMO3,16.657,16.657,9339.0,47.73075743636922
STARD8,6.508,6.508,5240.0,26.781150976183177
KRT17,370.384,370.384,18764.0,95.90105284677502
MMP23B,6.475,6.4750000000000005,5219.0,26.67382193601145
VDAC1,916.335,916.335,19323.0,98.75804967801288
GBP1,91.702,91.702,16694.0,85.3214760298477
ARL17B,4.903,4.903,4157.0,21.246039047326995
CCL2,33.113,33.113,13108.0,66.99376469385669
PLXDC2,34.685,34.685,13368.0,68.32260042931615
PAX7,5.063,5.063,4292.0,21.93601144843095
C1orf100,7.714,7.714,5933.5,30.32556475518757
CASP5,4.231,4.231,3624.5,18.524481242972506
TGFBRAP1,23.659,23.659,11159.0,57.032607584585506
ZNF329,1.565,1.565,1267.5,6.478074210364919
MRPS34,66.883,66.883,15923.5,81.38352243688031
OR52B4,0.0,0.0,20.0,0.10221813349688236
STAT4,7.763,7.763,5961.0,30.466114688745783
SLC22A14,13.31,13.31,8300.0,42.42052540120617
SPART,45.383,45.383,14639.0,74.81856281304303
ING3,16.21,16.21,9202.0,47.030563221915564
CD6,23.45,23.45,11103.0,56.74639681079423
CHPF,35.916,35.916,13539.0,69.19656547071452
EMC6,57.106,57.106,15460.0,79.01461719309005
HIGD1B,7.05,7.05,5580.0,28.518859245630175
GYS1,64.774,64.774,15838.0,80.94653991618112
PADI3,12.038,12.038,7872.0,40.23305734437289
RAB36,7.955,7.955,6055.0,30.94653991618113
LSR,32.106,32.106,12922.0,66.04313605233568
SH2B1,10.526,10.525999999999998,7251.0,37.05918429929469
SIAE,63.731,63.731,15781.5,80.65777368905243
SLC25A13,153.727,153.727,17687.0,90.3966063579679
GALNT6,20.424,20.424000000000003,10353.0,52.91321680466115
TMEM184B,8.377,8.377,6311.0,32.254932024941226
VCX,21.882,21.882,10709.5,54.73525503424308
ZBTB3,15.44,15.44,8980.5,45.8984973934376
ELOVL7,48.076,48.076,14846.0,75.87652049473577
MAN2B1,27.948,27.947999999999997,12063.0,61.652867218644595
ITGAV,73.131,73.131,16151.0,82.54625370540734
MPZL1,59.323,59.323,15565.0,79.55126239394869
RTEL1,3.206,3.206,2735.0,13.97832975569866
TTC3,15.261,15.260999999999997,8925.0,45.61484207298375
ZNF79,2.61,2.61,2224.5,11.36921189819074
MYH15,8.881,8.881,6546.0,33.455995093529594
COX5B,313.397,313.397,18612.0,95.12419503219871
TMEM44,7.02,7.019999999999999,5562.0,28.426862925482983
LRRC29,7.513,7.513,5841.0,29.85280588776449
C20orf144,47.62,47.62,14814.0,75.71297148114076
CCL20,92.612,92.612,16724.0,85.47480323009302
IQCH,2.519,2.519,2153.5,11.006337524276807
MROH8,1.632,1.6320000000000001,1336.0,6.828171317591742
RSBN1L,32.941,32.941,13081.0,66.8557702136359
OCIAD2,176.971,176.971,17908.0,91.52611673310845
SMYD5,36.878,36.878,13686.0,69.94786875191659
API5,107.895,107.895,17047.0,87.12562608606767
CRTAC1,22.878,22.878,10936.5,55.89543084943269
SLC6A9,41.548,41.548,14247.0,72.81508739650414
ARRDC1-AS1,8.242,8.242,6228.5,31.833282224266586
SNF8,63.355,63.355,15763.0,80.56322191556782
RBPMS,96.468,96.46799999999999,16811.0,85.91945211080446
ABCD2,4.231,4.231,3624.5,18.524481242972506
TMEM219,11.723,11.723,7753.5,39.62741490340386
GNAT3,15.078,15.078,8877.0,45.36951855259123
KRTAP4-6,1.456,1.456,1178.0,6.02064806296637
WNK1,36.39,36.38999999999999,13619.0,69.60543800470204
SLCO1B3,11.739,11.739,7762.0,39.67085761014004
ELK3,7.734,7.734,5945.0,30.38434018194828
MAPK8IP3,9.264,9.264,6739.0,34.44240008177451
SERPINB13,158.225,158.225,17738.0,90.65726259838496
RGS18,59.588,59.588,15574.0,79.59726055402228
IFNA21,3.004,3.004,2550.0,13.0328120208525
AP1M2,55.548,55.548,15367.0,78.53930287232956
BRINP2,2.574,2.574,2191.5,11.200551977920883
GATA2,5.919,5.919,4868.5,24.882449146478585
CDC7,19.237,19.237,10049.5,51.362056628845956
NKX6-2,6.456,6.456,5210.5,26.630379229275274
FASTKD5,48.957,48.957,14917.5,76.24195032198712
RABEPK,38.986,38.986,13966.0,71.37892262087294
RASA4,8.179,8.179,6199.0,31.682510477358683
KLK14,24.394,24.394,11326.0,57.886128999284466
RTL5,2.852,2.852,2430.0,12.419503219871206
DEFB108B,1.876,1.876,1544.5,7.893795359296739
SPAG7,42.775,42.775,14379.0,73.48972707758357
STRIP2,10.158,10.158,7123.0,36.40498824491465
STRN4,27.444,27.443999999999996,11957.0,61.111111111111114
GKN2,240.167,240.167,18306.0,93.56025758969642
TAF9,58.887,58.887,15542.0,79.43371154042728
ZNF772,1.924,1.9240000000000002,1585.0,8.100787079627926
ARHGEF4,5.247,5.247,4421.5,22.597873862823263
HAS1,6.602,6.602,5306.5,27.121026270060312
TBX2,5.658,5.658,4682.5,23.931820504957578
UGT1A4,59.638,59.638,15578.0,79.61770418072166
ACACB,20.547,20.547,10378.0,53.04098947153225
LRRN4CL,28.58,28.58,12210.0,62.40417049984668
AIFM2,38.767,38.767,13949.0,71.2920372074006
SORBS2,126.276,126.27600000000002,17354.0,88.69467443524482
GTF2I,87.983,87.983,16609.0,84.88704896248595
TUBGCP3,92.51,92.51,16721.0,85.45947051006848
SLC1A4,49.641,49.641,14983.0,76.5767147091894
TRIM15,1.53,1.53,1242.0,6.347746090156393
CHCHD3,224.333,224.333,18220.0,93.12071961565982
CHD5,8.519,8.519,6384.5,32.63058366554227
GGT6,14.006,14.006,8547.5,43.68547480323009
HSD11B1,127.155,127.15500000000002,17366.0,88.75600531534295
ALDH16A1,78.435,78.435,16328.0,83.45088418685475
AP1S1,77.185,77.185,16284.0,83.22600429316161
ARFIP1,90.62,90.62,16668.0,85.18859245630175
MOB1A,87.429,87.429,16596.0,84.82060717571296
PKDCC,3.583,3.583,3109.0,15.889808852090361
AKAP14,4.03,4.03,3452.0,17.642849841561894
C21orf58,0.601,0.601,506.0,2.5861187774711234
PGM5,315.094,315.094,18619.0,95.15997137892262
ASTL,8.1,8.1,6147.0,31.41674333026679
LRRC55,8.412,8.412,6326.0,32.33159562506388
PXDN,27.781,27.781,12018.0,61.42287641827661
OR2Y1,26.088,26.088,11691.0,59.75160993560258
RSPH6A,4.49,4.49,3844.0,19.646325258100788
OR2A7,10.329,10.329,7186.0,36.72697536542982
ALDH7A1,307.073,307.073,18591.0,95.016865992027
EXOC3L2,8.2,8.2,6208.0,31.728508637432277
ZNF589,662.315,662.315,19167.0,97.96074823673719
BCL2L13,67.471,67.471,15943.0,81.48318511703975
PLA2G2D,3.9,3.9,3357.0,17.157313707451703
SARG,30.804,30.804,12682.0,64.8165184503731
DNAJC25-GNG10,11.175,11.175,7532.0,38.4953490749259
PSMA3,322.934,322.934,18645.0,95.29285495246856
DDR2,9.657,9.657,6922.5,35.380251456608406
KLF8,0.795,0.795,640.5,3.273535725237657
GIMAP1,65.861,65.861,15876.0,81.1407543698252
OR2AG2,95.602,95.602,16786.0,85.79167944393336
DGAT2,1.963,1.963,1630.0,8.330777879995912
PGBD1,1.96,1.96,1628.0,8.320556066646223
CD8B,28.823,28.823,12263.5,62.67760400695084
SURF2,35.107,35.107,13434.0,68.65992026985587
SV2B,44.93,44.93,14598.0,74.60901563937442
SVOP,6.962,6.962,5528.0,28.25309209853828
RPL36A,80.404,80.404,16401.0,83.82398037411836
AZGP1,1524.042,1524.0420000000001,19449.0,99.40202391904323
CEP44,30.131,30.131,12525.0,64.01410610242257
CPSF6,128.983,128.983,17393.0,88.89399979556374
GALNT1,31.913,31.913,12892.0,65.88980885209035
SLC44A5,1.964,1.964,1633.5,8.348666053357865
HS3ST6,3.086,3.086,2614.0,13.359910048042522
CELA2B,27.775,27.775,12014.5,61.40498824491465
VPS9D1,3.257,3.257,2794.0,14.279873249514463
ARNT2,3.472,3.472,2986.0,15.261167331084536
PCNX2,1.262,1.2620000000000002,1022.0,5.223346621690688
SMG8,27.94,27.94,12059.0,61.632423591945205
ZNF419,9.009,9.009,6620.0,33.83420218746805
PDHA2,51.994,51.994,15145.0,77.40468159051416
CD86,13.914,13.914,8516.5,43.52703669630992
OCA2,8.477,8.477,6356.0,32.48492282530921
TSHZ2,0.0,0.0,20.0,0.10221813349688236
FBXO5,8.971,8.971,6595.5,33.70898497393438
PMF1,16.204,16.204,9198.5,47.01267504855362
OR2M2,4.99,4.99,4230.5,21.621690687928037
RAD51B,15.217,15.217,8912.0,45.54840028621077
PNMA1,13.508,13.508,8370.0,42.778288868445266
REM2,2.776,2.776,2370.0,12.112848819380558
GPS2,8.322,8.322,6277.0,32.08116119799653
VMO1,159.993,159.993,17755.0,90.7441480118573
SERPINA10,71.444,71.444,16095.0,82.26004293161607
IRAK4,35.89,35.89,13530.0,69.15056731064091
PNISR,16.402,16.402,9256.0,47.306552182357144
KRT35,55.875,55.875,15381.0,78.61085556577737
MBIP,17.944,17.944,9698.0,49.565572932638254
CABP7,5.365,5.365,4490.0,22.94797097005009
SLAMF1,13.377,13.377,8329.0,42.568741694776655
SMYD3,21.046,21.046,10513.5,53.73351732597362
STX10,27.879,27.878999999999998,12042.0,61.54553817847286
DERL2,64.184,64.184,15801.0,80.7574363692119
RGS3,8.158,8.158,6189.5,31.633956863947667
TM4SF4,43.911,43.911,14494.0,74.07748134519063
PROKR1,6.27,6.27,5090.0,26.01451497495656
TPD52L3,29.264,29.264,12349.0,63.114586527650005
TFF2,213.286,213.286,18149.0,92.75784524174588
SOGA3,11.708,11.708,7744.0,39.578861289992844
TPST2,36.575,36.574999999999996,13644.0,69.73321067157315
WNK4,7.561,7.561,5858.5,29.942246754574263
ZDHHC11B,3.419,3.419,2941.0,15.03117653071655
PACRG,4.014,4.014,3438.0,17.571297148114077
AKIRIN2,29.679,29.679,12431.0,63.53368087498722
CRIP1,108.202,108.202,17054.0,87.16140243279158
VDR,4.392,4.392,3754.0,19.186343657364816
MTMR4,5.008,5.008,4248.5,21.713687008075233
QRFPR,44.056,44.056000000000004,14512.0,74.16947766533784
C17orf58,0.446,0.446,415.0,2.121026270060309
PSG8,15.701,15.701,9069.5,46.35336808749872
TBRG1,4.991,4.991,4233.5,21.637023407952572
FAM161B,3.022,3.022,2563.5,13.101809260962897
HLA-DMA,38.721,38.721,13943.0,71.26137176735153
MIS18A,24.819,24.819,11419.0,58.361443320044984
SYNGR3,42.505,42.505,14358.0,73.38239803741183
GPR88,3.204,3.204,2733.0,13.968107942348972
PSD4,23.269,23.268999999999995,11057.0,56.5112951037514
AGFG2,34.247,34.247,13306.0,68.00572421547582
UBXN11,2.425,2.4250000000000003,2061.0,10.533578656853726
AGER,151.528,151.528,17662.0,90.2688336910968
RILP,13.481,13.481,8358.0,42.71695798834713
HKDC1,28.23,28.23,12131.0,62.00040887253399
KCNMB3,0.941,0.941,754.0,3.8536236328324645
PLSCR5,3.552,3.552,3069.5,15.687928038434018
SMPDL3B,42.829,42.829,14392.0,73.55616886435654
AMOTL2,4.629,4.628999999999999,3952.0,20.198303178983952
APOBEC1,2.103,2.103,1773.0,9.06163753449862
GPR135,24.817,24.817,11418.0,58.356332413370126
LINC00696,0.008,0.008,97.0,0.49575794745987933
PAPSS1,44.737,44.737,14579.5,74.51446386588981
TSPAN4,51.413,51.413000000000004,15095.0,77.14913625677195
UBC,243.653,243.653,18322.0,93.64203209649392
B4GALT1,76.506,76.506,16268.0,83.1442297863641
PEX12,31.374,31.374,12787.0,65.35316365123172
SARAF,23.597,23.597,11136.0,56.9150567310641
TMOD1,66.071,66.071,15885.0,81.18675252989881
CD47,148.083,148.083,17631.0,90.11039558417663
PLCB4,18.578,18.578,9884.0,50.51620157415926
FHAD1,2.381,2.381,2022.0,10.334253296534806
ATAD1,71.411,71.411,16092.0,82.24471021159154
ATP5ME,312.283,312.283,18607.0,95.0986404988245
GRAP2,64.813,64.813,15840.0,80.95676172953083
YY1,50.01,50.01,15009.0,76.70959828273536
ZNF277,26.977,26.977,11865.5,60.64346315036288
COL14A1,418.834,418.834,18872.0,96.45303076765819
FBXL8,14.848,14.848,8812.0,45.03730961872636
GMEB2,31.655,31.655,12839.0,65.61893079832363
IPMK,20.841,20.841,10453.0,53.42430747214556
ARL13B,22.657,22.657,10897.0,55.693550035776354
BOLA2B,43.125,43.125,14421.5,73.70694061126444
DHRS7B,51.82,51.82000000000001,15132.0,77.33823980374119
EPHA5,3.275,3.275,2807.0,14.346315036287438
CLDND1,27.626,27.625999999999987,11981.0,61.233772871307366
IMPDH2,264.041,264.041,18425.0,94.16845548400286
SCML1,15.265,15.265,8927.0,45.625063886333436
GLRX,351.441,351.441,18722.0,95.68639476643158
MCTP1,3.47,3.47,2982.5,15.243279157722581
COPS3,95.076,95.07599999999998,16775.0,85.73545947051007
COL28A1,26.339,26.339,11734.0,59.97137892262088
MDK,68.3,68.3,15976.0,81.65184503730963
HUWE1,91.629,91.629,16691.0,85.30614330982317
ARHGEF7,32.603,32.603,13021.0,66.54911581314525
NAA40,36.926,36.926,13692.0,69.97853419196566
OAF,37.351,37.351,13745.0,70.24941224573239
POU3F3,11.393,11.393,7620.0,38.945108862312175
RNASE4,41.477,41.477,14239.0,72.77420014310539
ROCK2,74.649,74.649,16206.0,82.82735357252376
SEC16B,4.489,4.489,3843.0,19.641214351425944
GMEB1,27.954,27.954,12064.0,61.65797812531943
SPP2,60.979,60.979,15652.0,79.99591127466013
KLF13,15.582,15.582,9019.0,46.095267300419096
LCN2,344.947,344.947,18701.0,95.57906572625984
TAC4,6.909,6.909,5500.5,28.11254216498007
AKNA,15.32,15.32,8947.0,45.72728201983032
AVPI1,0.455,0.455,417.0,2.131248083409997
LRRC46,4.034,4.034,3457.0,17.668404374936113
PRKAG2,16.454,16.454,9277.0,47.41388122252887
KMT2C,9.622,9.622,6903.5,35.28314422978636
PRR25,15.456,15.456,8987.0,45.93171828682408
CYP2A6,89.341,89.341,16631.0,84.99948890933253
SPINT2,66.165,66.165,15890.0,81.21230706327303
IFITM1,118.244,118.244,17241.5,88.11969743432485
IL1B,15.998,15.998,9149.5,46.76224062148625
TNFAIP8,80.071,80.071,16382.0,83.72687314729633
PIK3IP1,346.598,346.598,18705.0,95.59950935295922
SC5D,17.745,17.745,9643.0,49.28447306552182
MFAP3,8.221,8.221,6215.0,31.764284984156188
PUS3,31.604,31.604,12828.0,65.56271082490034
PKP2,50.332,50.332,15032.5,76.8297045895942
CSMD2,1.627,1.627,1332.0,6.807727690892364
CYSLTR2,8.052,8.052,6119.0,31.273637943371153
MTNR1A,3.534,3.534,3060.5,15.641929878360422
DDX41,32.636,32.636,13029.0,66.590003066544
HECA,19.202,19.202,10036.0,51.293059388735564
RNFT1,34.697,34.697,13372.0,68.34304405601553
VPREB3,5.205,5.205,4391.5,22.44454666257794
CFH,484.73,484.73,18976.0,96.98456506184198
ELF1,25.251,25.251,11513.0,58.841868547480324
DSN1,34.928,34.928,13406.0,68.51681488296025
SLC17A8,5.381,5.381,4500.5,23.00163549013595
GP6,68.589,68.589,15988.0,81.71317591740774
GPT,124.378,124.378,17331.0,88.5771235817234
ARSJ,9.66,9.66,6924.5,35.390473269958086
ITGB7,7.389,7.389,5758.5,29.43115608708985
ST6GALNAC3,2.753,2.753,2343.0,11.974854339159767
TSLP,3.948,3.948,3394.5,17.348972707758357
CATSPERZ,8.985,8.985,6604.0,33.75242768067055
JMJD6,53.803,53.803,15260.0,77.99243585812124
TMEM198,25.879,25.879,11647.0,59.52673004190944
CCP110,7.562,7.562,5860.0,29.94991311458653
SNRPA,214.15,214.15,18161.0,92.81917612184401
ZNF547,3.885,3.885,3345.5,17.098538280690995
FBXL13,10.915,10.915,7423.0,37.938260247367886
NLGN2,6.433,6.433,5197.5,26.5639374425023
ANKRD20A2P,0.905,0.905,717.0,3.664520085863232
MAN2B2,21.331,21.331,10583.0,54.088725339875296
CHST1,3.401,3.401,2925.5,14.951957477256467
KRT79,150.189,150.189,17650.0,90.20750281099868
HMBOX1,10.35,10.35,7198.5,36.79086169886538
KCNA2,6.238,6.238,5068.5,25.90463048144741
ERGIC3,50.081,50.081,15019.0,76.76070734948381
NINJ2,18.463,18.463,9858.0,50.38331800061331
PLCL2,18.861,18.861,9951.0,50.85863232137381
SALL3,5.2,5.2,4389.0,22.43176939589083
SPEM2,3.884,3.884,3344.0,17.09087192067873
MAP2K1,121.621,121.621,17289.0,88.36246550137994
TMEM243,36.688,36.688,13659.0,69.8098742716958
HMSD,3.791,3.791,3267.0,16.69733210671573
ATAD2B,37.532,37.532,13760.0,70.32607584585506
NMU,4.21,4.21,3602.5,18.412041296125935
OXA1L,44.431,44.431,14554.0,74.38413574568128
CCS,106.725,106.72499999999998,17019.0,86.98252069917204
TSPAN17,0.284,0.284,314.0,1.604824695901053
PPP2CA,133.164,133.164,17440.0,89.13421240928142
FER1L6,3.038,3.038,2578.0,13.175917407748134
PIK3R3,8.925,8.925,6566.0,33.55821322702647
INTS6L,3.234,3.234,2769.5,14.154656035980784
FCGR2B,34.861,34.861,13392.5,68.44781764284984
OLFML3,103.829,103.829,16966.0,86.71164264540529
CCDC73,3.889,3.889,3348.0,17.111315547378105
NOMO2,39.295,39.295,13997.0,71.53736072779311
SPDYE4,1.889,1.889,1556.5,7.955126239394869
IL19,47.366,47.366,14795.0,75.61586425431872
SSNA1,39.185,39.185,13988.0,71.49136256771952
WDR70,29.711,29.711,12436.0,63.559235408361445
XKR7,5.664,5.664,4688.5,23.962485945006645
CLDN17,15.656,15.656,9051.5,46.26137176735153
ZDHHC2,4.623,4.623,3949.0,20.18297045895942
FSTL1,53.003,53.00300000000001,15218.0,77.77777777777779
ACE,18.987,18.987,9975.0,50.98129408157007
FNTA,27.862,27.862,12034.0,61.50465092507411
MPP4,5.405,5.405,4517.5,23.088520903608302
ZNF705A,3.704,3.704,3202.0,16.365123172850865
NTSR1,3.335,3.335,2859.0,14.612082183379332
PLEK2,21.969,21.969000000000005,10740.0,54.89113768782582
KRTAP5-10,6.882,6.882,5481.0,28.01287948482061
LGALSL,72.162,72.162,16119.0,82.38270469181232
RNASE12,5.933,5.933,4878.5,24.933558213227027
ZNF717,1.951,1.951,1616.5,8.261780639885515
GOLGA7,42.259,42.259,14325.0,73.21373811714199
DCT,2.983,2.983,2530.5,12.93314934069304
SNAPC5,21.031,21.031,10509.0,53.71051824593683
CCDC3,13.763,13.763,8462.0,43.24849228253092
ZNF772,2.214,2.214,1885.5,9.636614535418584
AKAP7,13.715,13.715,8444.5,43.15905141572115
SCLY,49.461,49.461000000000006,14962.0,76.46938566901768
IL13RA2,7.077,7.077,5591.0,28.57507921905346
SMARCD3,8.054,8.054,6120.0,31.278748850046
NEXMIF,5.064,5.064,4293.0,21.941122355105797
OR1K1,0.651,0.651,543.5,2.7777777777777777
SLC15A3,7.898,7.897999999999999,6026.0,30.798323622610653
ABCC1,27.257,27.257,11920.0,60.92200756414188
RAB6D,16.33,16.33,9244.0,47.24522130225902
HS3ST5,5.225,5.225,4407.0,22.523765716038024
RTN1,57.845,57.845,15498.0,79.20883164673414
MIR1915HG,10.514,10.514,7246.0,37.03362976592047
STAG3L1,1.943,1.943,1606.5,8.210671573137075
TAGAP,2.665,2.665,2280.0,11.652867218644587
TRIM27,3.244,3.244,2782.5,14.221097822753755
SPRR2E,81.827,81.827,16439.0,84.01819482776244
SAMD13,17.005,17.005,9453.0,48.31340079730144
SRMS,1.491,1.491,1211.5,6.191863436573648
HEXB,118.573,118.573,17247.0,88.14780742103649
SERHL2,5.143,5.143,4346.0,22.212000408872534
STIM1,77.035,77.03499999999998,16282.0,83.21578247981192
H2BC1,250.496,250.496,18362.0,93.84646836348767
GSK3A,38.079,38.079,13848.0,70.77583563324133
C3orf33,23.206,23.206,11040.0,56.424409690279056
TRIM33,32.376,32.376,12975.0,66.31401410610242
MLST8,32.964,32.964,13085.0,66.87621384033527
NRXN3,6.273,6.273,5093.0,26.02984769498109
SLIT1,9.48,9.48,6845.0,34.98415618930799
H1-5,966.193,966.193,19341.0,98.85004599816007
CYP26A1,2.348,2.348,1993.5,10.188592456301748
TBC1D24,22.746,22.746,10907.0,55.744659102524786
SLC7A6OS,18.585,18.585,9886.0,50.52642338750894
TRMT1L,42.11,42.11,14310.0,73.13707451701931
UBR4,37.193,37.193,13720.5,70.12419503219871
TMEM251,18.126,18.126,9754.5,49.854339159766944
CCDC160,7.305,7.305,5721.0,29.239497086783196
TUT1,2.38,2.38,2021.0,10.329142389859962
HNF4A,12.048,12.048,7878.0,40.26372278442196
HEYL,16.906,16.906,9416.0,48.12429725033221
NTRK1,4.701,4.701,4008.0,20.48451395277522
ODF2,21.818,21.818,10696.0,54.666257794132676
RETSAT,38.058,38.058,13842.0,70.74517019319228
S100A4,571.925,571.925,19089.0,97.56209751609936
TEX38,4.521,4.521,3866.0,19.758765204947355
GOSR1,44.94,44.94,14599.0,74.61412654604926
OPRL1,34.505,34.505,13341.0,68.18460594909537
ATOH7,8.374,8.374,6309.0,32.24471021159154
SLC25A28,8.473,8.473,6354.0,32.474701011959525
PIP5K1A,26.363,26.363,11737.0,59.98671164264541
ARNTL,15.78,15.78,9087.0,46.4428089543085
CACHD1,3.472,3.472,2986.0,15.261167331084536
